3983 400 400
277 370 -1 0
276 370 -1 0
275 370 -1 0
274 370 -1 0
291 369 -1 0
290 369 -1 0
289 369 -1 0
288 369 -1 0
287 369 -1 0
286 369 -1 0
285 369 -1 0
284 369 -1 0
283 369 -1 0
282 369 -1 0
281 369 -1 0
280 369 -1 0
279 369 -1 0
278 369 -1 0
277 369 -1 0
276 369 -1 0
292 368 -1 0
291 368 -1 0
290 368 -1 0
289 368 -1 0
288 368 -1 0
287 368 -1 0
286 368 -1 0
285 368 -1 0
284 368 -1 0
283 368 -1 0
282 368 -1 0
281 368 -1 0
280 368 -1 0
279 368 -1 0
278 368 -1 0
277 368 -1 0
292 367 -1 0
291 367 -1 0
290 367 -1 0
289 367 -1 0
288 367 -1 0
287 367 -1 0
286 367 -1 0
285 367 -1 0
284 367 -1 0
283 367 -1 0
282 367 -1 0
281 367 -1 0
280 367 -1 0
279 367 -1 0
278 367 -1 0
293 366 -1 0
292 366 -1 0
291 366 -1 0
290 366 -1 0
289 366 -1 0
288 366 -1 0
287 366 -1 0
286 366 -1 0
285 366 -1 0
284 366 -1 0
283 366 -1 0
282 366 -1 0
281 366 -1 0
280 366 -1 0
279 366 -1 0
293 365 -1 0
292 365 -1 0
291 365 -1 0
290 365 -1 0
289 365 -1 0
288 365 -1 0
287 365 -1 0
286 365 -1 0
285 365 -1 0
284 365 -1 0
283 365 -1 0
282 365 -1 0
281 365 -1 0
280 365 -1 0
294 364 -1 0
293 364 -1 0
292 364 -1 0
291 364 -1 0
290 364 -1 0
289 364 -1 0
288 364 -1 0
287 364 -1 0
286 364 -1 0
285 364 -1 0
284 364 -1 0
283 364 -1 0
282 364 -1 0
281 364 -1 0
294 363 -1 0
293 363 -1 0
292 363 -1 0
291 363 -1 0
290 363 -1 0
289 363 -1 0
288 363 -1 0
287 363 -1 0
286 363 -1 0
285 363 -1 0
284 363 -1 0
283 363 -1 0
294 362 -1 0
293 362 -1 0
292 362 -1 0
291 362 -1 0
290 362 -1 0
289 362 -1 0
288 362 -1 0
287 362 -1 0
286 362 -1 0
285 362 -1 0
284 362 -1 0
283 362 -1 0
295 361 -1 0
294 361 -1 0
293 361 -1 0
292 361 -1 0
291 361 -1 0
290 361 -1 0
289 361 -1 0
288 361 -1 0
287 361 -1 0
286 361 -1 0
285 361 -1 0
284 361 -1 0
295 360 -1 0
294 360 -1 0
293 360 -1 0
292 360 -1 0
291 360 -1 0
290 360 -1 0
289 360 -1 0
288 360 -1 0
287 360 -1 0
286 360 -1 0
285 360 -1 0
284 360 -1 0
295 359 -1 0
294 359 -1 0
293 359 -1 0
292 359 -1 0
291 359 -1 0
290 359 -1 0
289 359 -1 0
288 359 -1 0
287 359 -1 0
286 359 -1 0
285 359 -1 0
295 358 -1 0
294 358 -1 0
293 358 -1 0
292 358 -1 0
291 358 -1 0
290 358 -1 0
289 358 -1 0
288 358 -1 0
287 358 -1 0
286 358 -1 0
285 358 -1 0
295 357 -1 0
294 357 -1 0
293 357 -1 0
292 357 -1 0
291 357 -1 0
290 357 -1 0
289 357 -1 0
288 357 -1 0
287 357 -1 0
286 357 -1 0
285 357 -1 0
295 356 -1 0
294 356 -1 0
293 356 -1 0
292 356 -1 0
291 356 -1 0
290 356 -1 0
289 356 -1 0
288 356 -1 0
287 356 -1 0
286 356 -1 0
285 356 -1 0
295 355 -1 0
294 355 -1 0
293 355 -1 0
292 355 -1 0
291 355 -1 0
290 355 -1 0
289 355 -1 0
288 355 -1 0
287 355 -1 0
286 355 -1 0
285 355 -1 0
295 354 -1 0
294 354 -1 0
293 354 -1 0
292 354 -1 0
291 354 -1 0
290 354 -1 0
289 354 -1 0
288 354 -1 0
287 354 -1 0
286 354 -1 0
285 354 -1 0
295 353 -1 0
294 353 -1 0
293 353 -1 0
292 353 -1 0
291 353 -1 0
290 353 -1 0
289 353 -1 0
288 353 -1 0
287 353 -1 0
286 353 -1 0
285 353 -1 0
295 352 -1 0
294 352 -1 0
293 352 -1 0
292 352 -1 0
291 352 -1 0
290 352 -1 0
289 352 -1 0
288 352 -1 0
287 352 -1 0
286 352 -1 0
285 352 -1 0
294 351 -1 0
293 351 -1 0
292 351 -1 0
291 351 -1 0
290 351 -1 0
289 351 -1 0
288 351 -1 0
287 351 -1 0
286 351 -1 0
295 350 -1 0
294 350 -1 0
293 350 -1 0
292 350 -1 0
291 350 -1 0
290 350 -1 0
289 350 -1 0
288 350 -1 0
287 350 -1 0
286 350 -1 0
285 350 -1 0
295 349 -1 0
294 349 -1 0
293 349 -1 0
292 349 -1 0
291 349 -1 0
290 349 -1 0
289 349 -1 0
288 349 -1 0
287 349 -1 0
286 349 -1 0
285 349 -1 0
295 348 -1 0
294 348 -1 0
293 348 -1 0
292 348 -1 0
291 348 -1 0
290 348 -1 0
289 348 -1 0
288 348 -1 0
287 348 -1 0
286 348 -1 0
285 348 -1 0
295 347 -1 0
294 347 -1 0
293 347 -1 0
292 347 -1 0
291 347 -1 0
290 347 -1 0
289 347 -1 0
288 347 -1 0
287 347 -1 0
286 347 -1 0
285 347 -1 0
295 346 -1 0
294 346 -1 0
293 346 -1 0
292 346 -1 0
291 346 -1 0
290 346 -1 0
289 346 -1 0
288 346 -1 0
287 346 -1 0
286 346 -1 0
285 346 -1 0
284 346 -1 0
294 345 -1 0
293 345 -1 0
292 345 -1 0
291 345 -1 0
290 345 -1 0
289 345 -1 0
288 345 -1 0
287 345 -1 0
286 345 -1 0
285 345 -1 0
284 345 -1 0
294 344 -1 0
293 344 -1 0
292 344 -1 0
291 344 -1 0
290 344 -1 0
289 344 -1 0
288 344 -1 0
287 344 -1 0
286 344 -1 0
285 344 -1 0
284 344 -1 0
294 343 -1 0
293 343 -1 0
292 343 -1 0
291 343 -1 0
290 343 -1 0
289 343 -1 0
288 343 -1 0
287 343 -1 0
286 343 -1 0
285 343 -1 0
284 343 -1 0
294 342 -1 0
293 342 -1 0
292 342 -1 0
291 342 -1 0
290 342 -1 0
289 342 -1 0
288 342 -1 0
287 342 -1 0
286 342 -1 0
285 342 -1 0
284 342 -1 0
283 342 -1 0
294 341 -1 0
293 341 -1 0
292 341 -1 0
291 341 -1 0
290 341 -1 0
289 341 -1 0
288 341 -1 0
287 341 -1 0
286 341 -1 0
285 341 -1 0
284 341 -1 0
283 341 -1 0
293 340 -1 0
292 340 -1 0
291 340 -1 0
290 340 -1 0
289 340 -1 0
288 340 -1 0
287 340 -1 0
286 340 -1 0
285 340 -1 0
284 340 -1 0
283 340 -1 0
282 340 -1 0
293 339 -1 0
292 339 -1 0
291 339 -1 0
290 339 -1 0
289 339 -1 0
288 339 -1 0
287 339 -1 0
286 339 -1 0
285 339 -1 0
284 339 -1 0
283 339 -1 0
282 339 -1 0
293 338 -1 0
292 338 -1 0
291 338 -1 0
290 338 -1 0
289 338 -1 0
288 338 -1 0
287 338 -1 0
286 338 -1 0
285 338 -1 0
284 338 -1 0
283 338 -1 0
282 338 -1 0
281 338 -1 0
292 337 -1 0
291 337 -1 0
290 337 -1 0
289 337 -1 0
288 337 -1 0
287 337 -1 0
286 337 -1 0
285 337 -1 0
284 337 -1 0
283 337 -1 0
282 337 -1 0
281 337 -1 0
292 336 -1 0
291 336 -1 0
290 336 -1 0
289 336 -1 0
288 336 -1 0
287 336 -1 0
286 336 -1 0
285 336 -1 0
284 336 -1 0
283 336 -1 0
282 336 -1 0
281 336 -1 0
280 336 -1 0
291 335 -1 0
290 335 -1 0
289 335 -1 0
288 335 -1 0
287 335 -1 0
286 335 -1 0
285 335 -1 0
284 335 -1 0
283 335 -1 0
282 335 -1 0
281 335 -1 0
280 335 -1 0
291 334 -1 0
290 334 -1 0
289 334 -1 0
288 334 -1 0
287 334 -1 0
286 334 -1 0
285 334 -1 0
284 334 -1 0
283 334 -1 0
282 334 -1 0
281 334 -1 0
280 334 -1 0
290 333 -1 0
289 333 -1 0
288 333 -1 0
287 333 -1 0
286 333 -1 0
285 333 -1 0
284 333 -1 0
283 333 -1 0
282 333 -1 0
281 333 -1 0
280 333 -1 0
279 333 -1 0
290 332 -1 0
289 332 -1 0
288 332 -1 0
287 332 -1 0
286 332 -1 0
285 332 -1 0
284 332 -1 0
283 332 -1 0
282 332 -1 0
281 332 -1 0
280 332 -1 0
279 332 -1 0
289 331 -1 0
288 331 -1 0
287 331 -1 0
286 331 -1 0
285 331 -1 0
284 331 -1 0
283 331 -1 0
282 331 -1 0
281 331 -1 0
280 331 -1 0
279 331 -1 0
289 330 -1 0
288 330 -1 0
287 330 -1 0
286 330 -1 0
285 330 -1 0
284 330 -1 0
283 330 -1 0
282 330 -1 0
281 330 -1 0
280 330 -1 0
279 330 -1 0
278 330 -1 0
288 329 -1 0
287 329 -1 0
286 329 -1 0
285 329 -1 0
284 329 -1 0
283 329 -1 0
282 329 -1 0
281 329 -1 0
280 329 -1 0
279 329 -1 0
278 329 -1 0
288 328 -1 0
287 328 -1 0
286 328 -1 0
285 328 -1 0
284 328 -1 0
283 328 -1 0
282 328 -1 0
281 328 -1 0
280 328 -1 0
279 328 -1 0
278 328 -1 0
288 327 -1 0
287 327 -1 0
286 327 -1 0
285 327 -1 0
284 327 -1 0
283 327 -1 0
282 327 -1 0
281 327 -1 0
280 327 -1 0
279 327 -1 0
278 327 -1 0
287 326 -1 0
286 326 -1 0
285 326 -1 0
284 326 -1 0
283 326 -1 0
282 326 -1 0
281 326 -1 0
280 326 -1 0
279 326 -1 0
278 326 -1 0
277 326 -1 0
287 325 -1 0
286 325 -1 0
285 325 -1 0
284 325 -1 0
283 325 -1 0
282 325 -1 0
281 325 -1 0
280 325 -1 0
279 325 -1 0
278 325 -1 0
277 325 -1 0
287 324 -1 0
286 324 -1 0
285 324 -1 0
284 324 -1 0
283 324 -1 0
282 324 -1 0
281 324 -1 0
280 324 -1 0
279 324 -1 0
278 324 -1 0
277 324 -1 0
287 323 -1 0
286 323 -1 0
285 323 -1 0
284 323 -1 0
283 323 -1 0
282 323 -1 0
281 323 -1 0
280 323 -1 0
279 323 -1 0
278 323 -1 0
277 323 -1 0
287 322 -1 0
286 322 -1 0
285 322 -1 0
284 322 -1 0
283 322 -1 0
282 322 -1 0
281 322 -1 0
280 322 -1 0
279 322 -1 0
278 322 -1 0
277 322 -1 0
287 321 -1 0
286 321 -1 0
285 321 -1 0
284 321 -1 0
283 321 -1 0
282 321 -1 0
281 321 -1 0
280 321 -1 0
279 321 -1 0
278 321 -1 0
277 321 -1 0
287 320 -1 0
286 320 -1 0
285 320 -1 0
284 320 -1 0
283 320 -1 0
282 320 -1 0
281 320 -1 0
280 320 -1 0
279 320 -1 0
278 320 -1 0
277 320 -1 0
287 319 -1 0
286 319 -1 0
285 319 -1 0
284 319 -1 0
283 319 -1 0
282 319 -1 0
281 319 -1 0
280 319 -1 0
279 319 -1 0
278 319 -1 0
277 319 -1 0
287 318 -1 0
286 318 -1 0
285 318 -1 0
284 318 -1 0
283 318 -1 0
282 318 -1 0
281 318 -1 0
280 318 -1 0
279 318 -1 0
278 318 -1 0
277 318 -1 0
287 317 -1 0
286 317 -1 0
285 317 -1 0
284 317 -1 0
283 317 -1 0
282 317 -1 0
281 317 -1 0
280 317 -1 0
279 317 -1 0
278 317 -1 0
277 317 -1 0
287 316 -1 0
286 316 -1 0
285 316 -1 0
284 316 -1 0
283 316 -1 0
282 316 -1 0
281 316 -1 0
280 316 -1 0
279 316 -1 0
278 316 -1 0
277 316 -1 0
287 315 -1 0
286 315 -1 0
285 315 -1 0
284 315 -1 0
283 315 -1 0
282 315 -1 0
281 315 -1 0
280 315 -1 0
279 315 -1 0
278 315 -1 0
277 315 -1 0
287 314 -1 0
286 314 -1 0
285 314 -1 0
284 314 -1 0
283 314 -1 0
282 314 -1 0
281 314 -1 0
280 314 -1 0
279 314 -1 0
278 314 -1 0
277 314 -1 0
287 313 -1 0
286 313 -1 0
285 313 -1 0
284 313 -1 0
283 313 -1 0
282 313 -1 0
281 313 -1 0
280 313 -1 0
279 313 -1 0
278 313 -1 0
277 313 -1 0
287 312 -1 0
286 312 -1 0
285 312 -1 0
284 312 -1 0
283 312 -1 0
282 312 -1 0
281 312 -1 0
280 312 -1 0
279 312 -1 0
278 312 -1 0
277 312 -1 0
287 311 -1 0
286 311 -1 0
285 311 -1 0
284 311 -1 0
283 311 -1 0
282 311 -1 0
281 311 -1 0
280 311 -1 0
279 311 -1 0
278 311 -1 0
277 311 -1 0
288 310 -1 0
287 310 -1 0
286 310 -1 0
285 310 -1 0
284 310 -1 0
283 310 -1 0
282 310 -1 0
281 310 -1 0
280 310 -1 0
279 310 -1 0
278 310 -1 0
288 309 -1 0
287 309 -1 0
286 309 -1 0
285 309 -1 0
284 309 -1 0
283 309 -1 0
282 309 -1 0
281 309 -1 0
280 309 -1 0
279 309 -1 0
278 309 -1 0
288 308 -1 0
287 308 -1 0
286 308 -1 0
285 308 -1 0
284 308 -1 0
283 308 -1 0
282 308 -1 0
281 308 -1 0
280 308 -1 0
279 308 -1 0
278 308 -1 0
288 307 -1 0
287 307 -1 0
286 307 -1 0
285 307 -1 0
284 307 -1 0
283 307 -1 0
282 307 -1 0
281 307 -1 0
280 307 -1 0
279 307 -1 0
278 307 -1 0
288 306 -1 0
287 306 -1 0
286 306 -1 0
285 306 -1 0
284 306 -1 0
283 306 -1 0
282 306 -1 0
281 306 -1 0
280 306 -1 0
279 306 -1 0
278 306 -1 0
288 305 -1 0
287 305 -1 0
286 305 -1 0
285 305 -1 0
284 305 -1 0
283 305 -1 0
282 305 -1 0
281 305 -1 0
280 305 -1 0
279 305 -1 0
278 305 -1 0
288 304 -1 0
287 304 -1 0
286 304 -1 0
285 304 -1 0
284 304 -1 0
283 304 -1 0
282 304 -1 0
281 304 -1 0
280 304 -1 0
279 304 -1 0
278 304 -1 0
288 303 -1 0
287 303 -1 0
286 303 -1 0
285 303 -1 0
284 303 -1 0
283 303 -1 0
282 303 -1 0
281 303 -1 0
280 303 -1 0
279 303 -1 0
278 303 -1 0
289 302 -1 0
288 302 -1 0
287 302 -1 0
286 302 -1 0
285 302 -1 0
284 302 -1 0
283 302 -1 0
282 302 -1 0
281 302 -1 0
280 302 -1 0
279 302 -1 0
278 302 -1 0
289 301 -1 0
288 301 -1 0
287 301 -1 0
286 301 -1 0
285 301 -1 0
284 301 -1 0
283 301 -1 0
282 301 -1 0
281 301 -1 0
280 301 -1 0
279 301 -1 0
278 301 -1 0
289 300 -1 0
288 300 -1 0
287 300 -1 0
286 300 -1 0
285 300 -1 0
284 300 -1 0
283 300 -1 0
282 300 -1 0
281 300 -1 0
280 300 -1 0
279 300 -1 0
278 300 -1 0
290 299 -1 0
289 299 -1 0
288 299 -1 0
287 299 -1 0
286 299 -1 0
285 299 -1 0
284 299 -1 0
283 299 -1 0
282 299 -1 0
281 299 -1 0
280 299 -1 0
279 299 -1 0
278 299 -1 0
289 298 -1 0
288 298 -1 0
287 298 -1 0
286 298 -1 0
285 298 -1 0
284 298 -1 0
283 298 -1 0
282 298 -1 0
281 298 -1 0
280 298 -1 0
279 298 -1 0
290 297 -1 0
289 297 -1 0
288 297 -1 0
287 297 -1 0
286 297 -1 0
285 297 -1 0
284 297 -1 0
283 297 -1 0
282 297 -1 0
281 297 -1 0
280 297 -1 0
279 297 -1 0
290 296 -1 0
289 296 -1 0
288 296 -1 0
287 296 -1 0
286 296 -1 0
285 296 -1 0
284 296 -1 0
283 296 -1 0
282 296 -1 0
281 296 -1 0
280 296 -1 0
279 296 -1 0
290 295 -1 0
289 295 -1 0
288 295 -1 0
287 295 -1 0
286 295 -1 0
285 295 -1 0
284 295 -1 0
283 295 -1 0
282 295 -1 0
281 295 -1 0
280 295 -1 0
291 294 -1 0
290 294 -1 0
289 294 -1 0
288 294 -1 0
287 294 -1 0
286 294 -1 0
285 294 -1 0
284 294 -1 0
283 294 -1 0
282 294 -1 0
281 294 -1 0
280 294 -1 0
291 293 -1 0
290 293 -1 0
289 293 -1 0
288 293 -1 0
287 293 -1 0
286 293 -1 0
285 293 -1 0
284 293 -1 0
283 293 -1 0
282 293 -1 0
281 293 -1 0
291 292 -1 0
290 292 -1 0
289 292 -1 0
288 292 -1 0
287 292 -1 0
286 292 -1 0
285 292 -1 0
284 292 -1 0
283 292 -1 0
282 292 -1 0
281 292 -1 0
292 291 -1 0
291 291 -1 0
290 291 -1 0
289 291 -1 0
288 291 -1 0
287 291 -1 0
286 291 -1 0
285 291 -1 0
284 291 -1 0
283 291 -1 0
282 291 -1 0
281 291 -1 0
292 290 -1 0
291 290 -1 0
290 290 -1 0
289 290 -1 0
288 290 -1 0
287 290 -1 0
286 290 -1 0
285 290 -1 0
284 290 -1 0
283 290 -1 0
282 290 -1 0
292 289 -1 0
291 289 -1 0
290 289 -1 0
289 289 -1 0
288 289 -1 0
287 289 -1 0
286 289 -1 0
285 289 -1 0
284 289 -1 0
283 289 -1 0
282 289 -1 0
292 288 -1 0
291 288 -1 0
290 288 -1 0
289 288 -1 0
288 288 -1 0
287 288 -1 0
286 288 -1 0
285 288 -1 0
284 288 -1 0
283 288 -1 0
282 288 -1 0
293 287 -1 0
292 287 -1 0
291 287 -1 0
290 287 -1 0
289 287 -1 0
288 287 -1 0
287 287 -1 0
286 287 -1 0
285 287 -1 0
284 287 -1 0
283 287 -1 0
282 287 -1 0
293 286 -1 0
292 286 -1 0
291 286 -1 0
290 286 -1 0
289 286 -1 0
288 286 -1 0
287 286 -1 0
286 286 -1 0
285 286 -1 0
284 286 -1 0
283 286 -1 0
293 285 -1 0
292 285 -1 0
291 285 -1 0
290 285 -1 0
289 285 -1 0
288 285 -1 0
287 285 -1 0
286 285 -1 0
285 285 -1 0
284 285 -1 0
283 285 -1 0
294 284 -1 0
293 284 -1 0
292 284 -1 0
291 284 -1 0
290 284 -1 0
289 284 -1 0
288 284 -1 0
287 284 -1 0
286 284 -1 0
285 284 -1 0
284 284 -1 0
283 284 -1 0
294 283 -1 0
293 283 -1 0
292 283 -1 0
291 283 -1 0
290 283 -1 0
289 283 -1 0
288 283 -1 0
287 283 -1 0
286 283 -1 0
285 283 -1 0
284 283 -1 0
294 282 -1 0
293 282 -1 0
292 282 -1 0
291 282 -1 0
290 282 -1 0
289 282 -1 0
288 282 -1 0
287 282 -1 0
286 282 -1 0
285 282 -1 0
284 282 -1 0
295 281 -1 0
294 281 -1 0
293 281 -1 0
292 281 -1 0
291 281 -1 0
290 281 -1 0
289 281 -1 0
288 281 -1 0
287 281 -1 0
286 281 -1 0
285 281 -1 0
294 280 -1 0
293 280 -1 0
292 280 -1 0
291 280 -1 0
290 280 -1 0
289 280 -1 0
288 280 -1 0
287 280 -1 0
286 280 -1 0
285 280 -1 0
294 279 -1 0
293 279 -1 0
292 279 -1 0
291 279 -1 0
290 279 -1 0
289 279 -1 0
288 279 -1 0
287 279 -1 0
286 279 -1 0
285 279 -1 0
294 278 -1 0
293 278 -1 0
292 278 -1 0
291 278 -1 0
290 278 -1 0
289 278 -1 0
288 278 -1 0
287 278 -1 0
286 278 -1 0
293 277 -1 0
292 277 -1 0
291 277 -1 0
290 277 -1 0
289 277 -1 0
288 277 -1 0
287 277 -1 0
290 276 -1 0
233 259 -1 1
236 258 -1 1
235 258 -1 1
234 258 -1 1
233 258 -1 1
232 258 -1 1
231 258 -1 1
230 258 -1 1
237 257 -1 1
236 257 -1 1
235 257 -1 1
234 257 -1 1
233 257 -1 1
232 257 -1 1
231 257 -1 1
230 257 -1 1
229 257 -1 1
237 256 -1 1
236 256 -1 1
235 256 -1 1
234 256 -1 1
233 256 -1 1
232 256 -1 1
231 256 -1 1
230 256 -1 1
229 256 -1 1
237 255 -1 1
236 255 -1 1
235 255 -1 1
234 255 -1 1
233 255 -1 1
232 255 -1 1
231 255 -1 1
230 255 -1 1
229 255 -1 1
238 254 -1 1
237 254 -1 1
236 254 -1 1
235 254 -1 1
234 254 -1 1
233 254 -1 1
232 254 -1 1
231 254 -1 1
230 254 -1 1
229 254 -1 1
228 254 -1 1
237 253 -1 1
236 253 -1 1
235 253 -1 1
234 253 -1 1
233 253 -1 1
232 253 -1 1
231 253 -1 1
230 253 -1 1
229 253 -1 1
237 252 -1 1
236 252 -1 1
235 252 -1 1
234 252 -1 1
233 252 -1 1
232 252 -1 1
231 252 -1 1
230 252 -1 1
229 252 -1 1
237 251 -1 1
236 251 -1 1
235 251 -1 1
234 251 -1 1
233 251 -1 1
232 251 -1 1
231 251 -1 1
230 251 -1 1
229 251 -1 1
236 250 -1 1
235 250 -1 1
234 250 -1 1
233 250 -1 1
232 250 -1 1
231 250 -1 1
230 250 -1 1
233 249 -1 1
196 230 -1 1
199 229 -1 1
198 229 -1 1
197 229 -1 1
196 229 -1 1
195 229 -1 1
194 229 -1 1
193 229 -1 1
200 228 -1 1
199 228 -1 1
198 228 -1 1
197 228 -1 1
196 228 -1 1
195 228 -1 1
194 228 -1 1
193 228 -1 1
192 228 -1 1
200 227 -1 1
199 227 -1 1
198 227 -1 1
197 227 -1 1
196 227 -1 1
195 227 -1 1
194 227 -1 1
193 227 -1 1
192 227 -1 1
200 226 -1 1
199 226 -1 1
198 226 -1 1
197 226 -1 1
196 226 -1 1
195 226 -1 1
194 226 -1 1
193 226 -1 1
192 226 -1 1
201 225 -1 1
200 225 -1 1
199 225 -1 1
198 225 -1 1
197 225 -1 1
196 225 -1 1
195 225 -1 1
194 225 -1 1
193 225 -1 1
192 225 -1 1
191 225 -1 1
200 224 -1 1
199 224 -1 1
198 224 -1 1
197 224 -1 1
196 224 -1 1
195 224 -1 1
194 224 -1 1
193 224 -1 1
192 224 -1 1
200 223 -1 1
199 223 -1 1
198 223 -1 1
197 223 -1 1
196 223 -1 1
195 223 -1 1
194 223 -1 1
193 223 -1 1
192 223 -1 1
200 222 -1 1
199 222 -1 1
198 222 -1 1
197 222 -1 1
196 222 -1 1
195 222 -1 1
194 222 -1 1
193 222 -1 1
192 222 -1 1
199 221 -1 1
198 221 -1 1
197 221 -1 1
196 221 -1 1
195 221 -1 1
194 221 -1 1
193 221 -1 1
196 220 -1 1
223 218 -1 1
226 217 -1 1
225 217 -1 1
224 217 -1 1
223 217 -1 1
222 217 -1 1
221 217 -1 1
220 217 -1 1
227 216 -1 1
226 216 -1 1
225 216 -1 1
224 216 -1 1
223 216 -1 1
222 216 -1 1
221 216 -1 1
220 216 -1 1
219 216 -1 1
227 215 -1 1
226 215 -1 1
225 215 -1 1
224 215 -1 1
223 215 -1 1
222 215 -1 1
221 215 -1 1
220 215 -1 1
219 215 -1 1
227 214 -1 1
226 214 -1 1
225 214 -1 1
224 214 -1 1
223 214 -1 1
222 214 -1 1
221 214 -1 1
220 214 -1 1
219 214 -1 1
228 213 -1 1
227 213 -1 1
226 213 -1 1
225 213 -1 1
224 213 -1 1
223 213 -1 1
222 213 -1 1
221 213 -1 1
220 213 -1 1
219 213 -1 1
218 213 -1 1
227 212 -1 1
226 212 -1 1
225 212 -1 1
224 212 -1 1
223 212 -1 1
222 212 -1 1
221 212 -1 1
220 212 -1 1
219 212 -1 1
227 211 -1 1
226 211 -1 1
225 211 -1 1
224 211 -1 1
223 211 -1 1
222 211 -1 1
221 211 -1 1
220 211 -1 1
219 211 -1 1
227 210 -1 1
226 210 -1 1
225 210 -1 1
224 210 -1 1
223 210 -1 1
222 210 -1 1
221 210 -1 1
