324 400 400
174 266 -1 1
173 266 -1 1
172 266 -1 1
171 266 -1 1
170 266 -1 1
169 266 -1 1
177 265 -1 1
176 265 -1 1
175 265 -1 1
174 265 -1 1
173 265 -1 1
172 265 -1 1
171 265 -1 1
170 265 -1 1
169 265 -1 1
177 264 -1 1
176 264 -1 1
175 264 -1 1
174 264 -1 1
173 264 -1 1
172 264 -1 1
171 264 -1 1
170 264 -1 1
169 264 -1 1
176 263 -1 1
175 263 -1 1
174 263 -1 1
173 263 -1 1
172 263 -1 1
171 263 -1 1
170 263 -1 1
173 262 -1 1
201 256 -1 1
204 255 -1 1
203 255 -1 1
202 255 -1 1
201 255 -1 1
200 255 -1 1
199 255 -1 1
198 255 -1 1
205 254 -1 1
204 254 -1 1
203 254 -1 1
202 254 -1 1
201 254 -1 1
200 254 -1 1
199 254 -1 1
198 254 -1 1
197 254 -1 1
205 253 -1 1
204 253 -1 1
203 253 -1 1
202 253 -1 1
201 253 -1 1
200 253 -1 1
199 253 -1 1
198 253 -1 1
197 253 -1 1
205 252 -1 1
204 252 -1 1
203 252 -1 1
202 252 -1 1
201 252 -1 1
200 252 -1 1
199 252 -1 1
198 252 -1 1
197 252 -1 1
206 251 -1 1
205 251 -1 1
204 251 -1 1
203 251 -1 1
202 251 -1 1
201 251 -1 1
200 251 -1 1
199 251 -1 1
198 251 -1 1
197 251 -1 1
196 251 -1 1
205 250 -1 1
204 250 -1 1
203 250 -1 1
202 250 -1 1
201 250 -1 1
200 250 -1 1
199 250 -1 1
198 250 -1 1
197 250 -1 1
205 249 -1 1
204 249 -1 1
203 249 -1 1
202 249 -1 1
201 249 -1 1
200 249 -1 1
199 249 -1 1
198 249 -1 1
197 249 -1 1
205 248 -1 1
204 248 -1 1
203 248 -1 1
202 248 -1 1
201 248 -1 1
200 248 -1 1
199 248 -1 1
198 248 -1 1
197 248 -1 1
204 247 -1 1
203 247 -1 1
202 247 -1 1
201 247 -1 1
200 247 -1 1
199 247 -1 1
198 247 -1 1
201 246 -1 1
142 239 -1 1
145 238 -1 1
144 238 -1 1
143 238 -1 1
142 238 -1 1
141 238 -1 1
140 238 -1 1
139 238 -1 1
146 237 -1 1
145 237 -1 1
144 237 -1 1
143 237 -1 1
142 237 -1 1
141 237 -1 1
140 237 -1 1
139 237 -1 1
138 237 -1 1
146 236 -1 1
145 236 -1 1
144 236 -1 1
143 236 -1 1
142 236 -1 1
141 236 -1 1
140 236 -1 1
139 236 -1 1
138 236 -1 1
146 235 -1 1
145 235 -1 1
144 235 -1 1
143 235 -1 1
142 235 -1 1
141 235 -1 1
140 235 -1 1
139 235 -1 1
138 235 -1 1
147 234 -1 1
146 234 -1 1
145 234 -1 1
144 234 -1 1
143 234 -1 1
142 234 -1 1
141 234 -1 1
140 234 -1 1
139 234 -1 1
138 234 -1 1
137 234 -1 1
146 233 -1 1
145 233 -1 1
144 233 -1 1
143 233 -1 1
142 233 -1 1
141 233 -1 1
140 233 -1 1
139 233 -1 1
138 233 -1 1
146 232 -1 1
145 232 -1 1
144 232 -1 1
143 232 -1 1
142 232 -1 1
141 232 -1 1
140 232 -1 1
139 232 -1 1
138 232 -1 1
146 231 -1 1
145 231 -1 1
144 231 -1 1
143 231 -1 1
142 231 -1 1
141 231 -1 1
140 231 -1 1
139 231 -1 1
138 231 -1 1
145 230 -1 1
144 230 -1 1
143 230 -1 1
142 230 -1 1
141 230 -1 1
140 230 -1 1
139 230 -1 1
142 229 -1 1
