1399 400 400
89 395 -1 0
88 395 -1 0
87 395 -1 0
86 395 -1 0
85 395 -1 0
84 395 -1 0
83 395 -1 0
82 395 -1 0
81 395 -1 0
80 395 -1 0
79 395 -1 0
78 395 -1 0
77 395 -1 0
76 395 -1 0
75 395 -1 0
74 395 -1 0
73 395 -1 0
72 395 -1 0
71 395 -1 0
70 395 -1 0
69 395 -1 0
68 395 -1 0
67 395 -1 0
66 395 -1 0
65 395 -1 0
64 395 -1 0
63 395 -1 0
62 395 -1 0
61 395 -1 0
60 395 -1 0
59 395 -1 0
58 395 -1 0
57 395 -1 0
56 395 -1 0
55 395 -1 0
54 395 -1 0
53 395 -1 0
52 395 -1 0
51 395 -1 0
50 395 -1 0
49 395 -1 0
48 395 -1 0
47 395 -1 0
46 395 -1 0
45 395 -1 0
44 395 -1 0
43 395 -1 0
42 395 -1 0
41 395 -1 0
40 395 -1 0
39 395 -1 0
38 395 -1 0
37 395 -1 0
36 395 -1 0
35 395 -1 0
34 395 -1 0
33 395 -1 0
96 394 -1 0
95 394 -1 0
94 394 -1 0
93 394 -1 0
92 394 -1 0
91 394 -1 0
90 394 -1 0
89 394 -1 0
88 394 -1 0
87 394 -1 0
86 394 -1 0
85 394 -1 0
84 394 -1 0
83 394 -1 0
82 394 -1 0
81 394 -1 0
80 394 -1 0
79 394 -1 0
78 394 -1 0
77 394 -1 0
76 394 -1 0
75 394 -1 0
74 394 -1 0
73 394 -1 0
72 394 -1 0
71 394 -1 0
70 394 -1 0
69 394 -1 0
68 394 -1 0
67 394 -1 0
66 394 -1 0
65 394 -1 0
64 394 -1 0
63 394 -1 0
62 394 -1 0
61 394 -1 0
60 394 -1 0
59 394 -1 0
58 394 -1 0
57 394 -1 0
56 394 -1 0
55 394 -1 0
54 394 -1 0
53 394 -1 0
52 394 -1 0
51 394 -1 0
50 394 -1 0
49 394 -1 0
48 394 -1 0
47 394 -1 0
46 394 -1 0
45 394 -1 0
44 394 -1 0
43 394 -1 0
42 394 -1 0
41 394 -1 0
40 394 -1 0
39 394 -1 0
38 394 -1 0
37 394 -1 0
36 394 -1 0
35 394 -1 0
34 394 -1 0
99 393 -1 0
98 393 -1 0
97 393 -1 0
96 393 -1 0
95 393 -1 0
94 393 -1 0
93 393 -1 0
92 393 -1 0
91 393 -1 0
90 393 -1 0
89 393 -1 0
88 393 -1 0
87 393 -1 0
86 393 -1 0
85 393 -1 0
84 393 -1 0
83 393 -1 0
82 393 -1 0
81 393 -1 0
80 393 -1 0
79 393 -1 0
78 393 -1 0
77 393 -1 0
76 393 -1 0
75 393 -1 0
74 393 -1 0
73 393 -1 0
72 393 -1 0
71 393 -1 0
70 393 -1 0
69 393 -1 0
68 393 -1 0
67 393 -1 0
66 393 -1 0
65 393 -1 0
64 393 -1 0
63 393 -1 0
62 393 -1 0
61 393 -1 0
60 393 -1 0
59 393 -1 0
58 393 -1 0
57 393 -1 0
56 393 -1 0
55 393 -1 0
54 393 -1 0
53 393 -1 0
52 393 -1 0
51 393 -1 0
50 393 -1 0
49 393 -1 0
48 393 -1 0
47 393 -1 0
46 393 -1 0
45 393 -1 0
44 393 -1 0
43 393 -1 0
42 393 -1 0
41 393 -1 0
40 393 -1 0
39 393 -1 0
38 393 -1 0
37 393 -1 0
36 393 -1 0
35 393 -1 0
34 393 -1 0
101 392 -1 0
100 392 -1 0
99 392 -1 0
98 392 -1 0
97 392 -1 0
96 392 -1 0
95 392 -1 0
94 392 -1 0
93 392 -1 0
92 392 -1 0
91 392 -1 0
90 392 -1 0
89 392 -1 0
88 392 -1 0
87 392 -1 0
86 392 -1 0
85 392 -1 0
84 392 -1 0
83 392 -1 0
82 392 -1 0
81 392 -1 0
80 392 -1 0
79 392 -1 0
78 392 -1 0
77 392 -1 0
76 392 -1 0
75 392 -1 0
74 392 -1 0
73 392 -1 0
72 392 -1 0
71 392 -1 0
70 392 -1 0
69 392 -1 0
68 392 -1 0
67 392 -1 0
66 392 -1 0
65 392 -1 0
64 392 -1 0
63 392 -1 0
62 392 -1 0
61 392 -1 0
60 392 -1 0
59 392 -1 0
58 392 -1 0
57 392 -1 0
56 392 -1 0
55 392 -1 0
54 392 -1 0
53 392 -1 0
52 392 -1 0
51 392 -1 0
50 392 -1 0
49 392 -1 0
48 392 -1 0
47 392 -1 0
46 392 -1 0
45 392 -1 0
44 392 -1 0
43 392 -1 0
42 392 -1 0
41 392 -1 0
40 392 -1 0
39 392 -1 0
38 392 -1 0
37 392 -1 0
36 392 -1 0
35 392 -1 0
34 392 -1 0
104 391 -1 0
103 391 -1 0
102 391 -1 0
101 391 -1 0
100 391 -1 0
99 391 -1 0
98 391 -1 0
97 391 -1 0
96 391 -1 0
95 391 -1 0
94 391 -1 0
93 391 -1 0
92 391 -1 0
91 391 -1 0
90 391 -1 0
89 391 -1 0
88 391 -1 0
87 391 -1 0
86 391 -1 0
85 391 -1 0
84 391 -1 0
83 391 -1 0
82 391 -1 0
81 391 -1 0
80 391 -1 0
79 391 -1 0
78 391 -1 0
77 391 -1 0
76 391 -1 0
75 391 -1 0
74 391 -1 0
73 391 -1 0
72 391 -1 0
71 391 -1 0
70 391 -1 0
69 391 -1 0
68 391 -1 0
67 391 -1 0
66 391 -1 0
65 391 -1 0
64 391 -1 0
63 391 -1 0
62 391 -1 0
61 391 -1 0
60 391 -1 0
59 391 -1 0
58 391 -1 0
57 391 -1 0
56 391 -1 0
55 391 -1 0
54 391 -1 0
53 391 -1 0
52 391 -1 0
51 391 -1 0
50 391 -1 0
49 391 -1 0
48 391 -1 0
47 391 -1 0
46 391 -1 0
45 391 -1 0
44 391 -1 0
43 391 -1 0
42 391 -1 0
41 391 -1 0
40 391 -1 0
39 391 -1 0
38 391 -1 0
37 391 -1 0
36 391 -1 0
35 391 -1 0
107 390 -1 0
106 390 -1 0
105 390 -1 0
104 390 -1 0
103 390 -1 0
102 390 -1 0
101 390 -1 0
100 390 -1 0
99 390 -1 0
98 390 -1 0
97 390 -1 0
96 390 -1 0
95 390 -1 0
94 390 -1 0
93 390 -1 0
92 390 -1 0
91 390 -1 0
90 390 -1 0
89 390 -1 0
88 390 -1 0
87 390 -1 0
86 390 -1 0
85 390 -1 0
84 390 -1 0
83 390 -1 0
82 390 -1 0
81 390 -1 0
80 390 -1 0
79 390 -1 0
78 390 -1 0
77 390 -1 0
76 390 -1 0
75 390 -1 0
74 390 -1 0
73 390 -1 0
72 390 -1 0
71 390 -1 0
70 390 -1 0
69 390 -1 0
68 390 -1 0
67 390 -1 0
66 390 -1 0
65 390 -1 0
64 390 -1 0
63 390 -1 0
62 390 -1 0
61 390 -1 0
60 390 -1 0
59 390 -1 0
58 390 -1 0
57 390 -1 0
56 390 -1 0
55 390 -1 0
54 390 -1 0
53 390 -1 0
52 390 -1 0
51 390 -1 0
50 390 -1 0
49 390 -1 0
48 390 -1 0
47 390 -1 0
46 390 -1 0
45 390 -1 0
44 390 -1 0
43 390 -1 0
42 390 -1 0
41 390 -1 0
40 390 -1 0
39 390 -1 0
38 390 -1 0
108 389 -1 0
107 389 -1 0
106 389 -1 0
105 389 -1 0
104 389 -1 0
103 389 -1 0
102 389 -1 0
101 389 -1 0
100 389 -1 0
99 389 -1 0
98 389 -1 0
97 389 -1 0
96 389 -1 0
95 389 -1 0
94 389 -1 0
93 389 -1 0
92 389 -1 0
91 389 -1 0
90 389 -1 0
89 389 -1 0
88 389 -1 0
87 389 -1 0
86 389 -1 0
85 389 -1 0
84 389 -1 0
83 389 -1 0
82 389 -1 0
81 389 -1 0
80 389 -1 0
79 389 -1 0
78 389 -1 0
77 389 -1 0
76 389 -1 0
75 389 -1 0
74 389 -1 0
73 389 -1 0
72 389 -1 0
71 389 -1 0
70 389 -1 0
69 389 -1 0
68 389 -1 0
67 389 -1 0
66 389 -1 0
65 389 -1 0
108 388 -1 0
107 388 -1 0
106 388 -1 0
105 388 -1 0
104 388 -1 0
103 388 -1 0
102 388 -1 0
101 388 -1 0
100 388 -1 0
99 388 -1 0
98 388 -1 0
97 388 -1 0
96 388 -1 0
95 388 -1 0
94 388 -1 0
93 388 -1 0
92 388 -1 0
91 388 -1 0
90 388 -1 0
89 388 -1 0
88 388 -1 0
87 388 -1 0
86 388 -1 0
85 388 -1 0
84 388 -1 0
83 388 -1 0
82 388 -1 0
81 388 -1 0
80 388 -1 0
79 388 -1 0
78 388 -1 0
77 388 -1 0
76 388 -1 0
75 388 -1 0
74 388 -1 0
73 388 -1 0
72 388 -1 0
71 388 -1 0
70 388 -1 0
69 388 -1 0
68 388 -1 0
109 387 -1 0
108 387 -1 0
107 387 -1 0
106 387 -1 0
105 387 -1 0
104 387 -1 0
103 387 -1 0
102 387 -1 0
101 387 -1 0
100 387 -1 0
99 387 -1 0
98 387 -1 0
97 387 -1 0
96 387 -1 0
95 387 -1 0
94 387 -1 0
93 387 -1 0
92 387 -1 0
91 387 -1 0
90 387 -1 0
89 387 -1 0
88 387 -1 0
87 387 -1 0
86 387 -1 0
85 387 -1 0
84 387 -1 0
83 387 -1 0
82 387 -1 0
81 387 -1 0
80 387 -1 0
79 387 -1 0
78 387 -1 0
77 387 -1 0
76 387 -1 0
75 387 -1 0
74 387 -1 0
73 387 -1 0
72 387 -1 0
71 387 -1 0
110 386 -1 0
109 386 -1 0
108 386 -1 0
107 386 -1 0
106 386 -1 0
105 386 -1 0
104 386 -1 0
103 386 -1 0
102 386 -1 0
101 386 -1 0
100 386 -1 0
99 386 -1 0
98 386 -1 0
97 386 -1 0
96 386 -1 0
95 386 -1 0
94 386 -1 0
93 386 -1 0
92 386 -1 0
91 386 -1 0
90 386 -1 0
89 386 -1 0
88 386 -1 0
87 386 -1 0
86 386 -1 0
85 386 -1 0
84 386 -1 0
83 386 -1 0
82 386 -1 0
111 385 -1 0
110 385 -1 0
109 385 -1 0
108 385 -1 0
107 385 -1 0
106 385 -1 0
105 385 -1 0
104 385 -1 0
103 385 -1 0
102 385 -1 0
101 385 -1 0
100 385 -1 0
99 385 -1 0
98 385 -1 0
97 385 -1 0
96 385 -1 0
95 385 -1 0
94 385 -1 0
93 385 -1 0
92 385 -1 0
91 385 -1 0
90 385 -1 0
89 385 -1 0
88 385 -1 0
87 385 -1 0
111 384 -1 0
110 384 -1 0
109 384 -1 0
108 384 -1 0
107 384 -1 0
106 384 -1 0
105 384 -1 0
104 384 -1 0
103 384 -1 0
102 384 -1 0
101 384 -1 0
100 384 -1 0
99 384 -1 0
98 384 -1 0
97 384 -1 0
96 384 -1 0
95 384 -1 0
94 384 -1 0
93 384 -1 0
92 384 -1 0
112 383 -1 0
111 383 -1 0
110 383 -1 0
109 383 -1 0
108 383 -1 0
107 383 -1 0
106 383 -1 0
105 383 -1 0
104 383 -1 0
103 383 -1 0
102 383 -1 0
101 383 -1 0
100 383 -1 0
99 383 -1 0
98 383 -1 0
97 383 -1 0
96 383 -1 0
95 383 -1 0
113 382 -1 0
112 382 -1 0
111 382 -1 0
110 382 -1 0
109 382 -1 0
108 382 -1 0
107 382 -1 0
106 382 -1 0
105 382 -1 0
104 382 -1 0
103 382 -1 0
102 382 -1 0
101 382 -1 0
100 382 -1 0
99 382 -1 0
98 382 -1 0
114 381 -1 0
113 381 -1 0
112 381 -1 0
111 381 -1 0
110 381 -1 0
109 381 -1 0
108 381 -1 0
107 381 -1 0
106 381 -1 0
105 381 -1 0
104 381 -1 0
103 381 -1 0
102 381 -1 0
101 381 -1 0
100 381 -1 0
115 380 -1 0
114 380 -1 0
113 380 -1 0
112 380 -1 0
111 380 -1 0
110 380 -1 0
109 380 -1 0
108 380 -1 0
107 380 -1 0
106 380 -1 0
105 380 -1 0
104 380 -1 0
103 380 -1 0
102 380 -1 0
101 380 -1 0
116 379 -1 0
115 379 -1 0
114 379 -1 0
113 379 -1 0
112 379 -1 0
111 379 -1 0
110 379 -1 0
109 379 -1 0
108 379 -1 0
107 379 -1 0
106 379 -1 0
105 379 -1 0
104 379 -1 0
103 379 -1 0
102 379 -1 0
101 379 -1 0
116 378 -1 0
115 378 -1 0
114 378 -1 0
113 378 -1 0
112 378 -1 0
111 378 -1 0
110 378 -1 0
109 378 -1 0
108 378 -1 0
107 378 -1 0
106 378 -1 0
105 378 -1 0
104 378 -1 0
103 378 -1 0
102 378 -1 0
116 377 -1 0
115 377 -1 0
114 377 -1 0
113 377 -1 0
112 377 -1 0
111 377 -1 0
110 377 -1 0
109 377 -1 0
108 377 -1 0
107 377 -1 0
106 377 -1 0
105 377 -1 0
104 377 -1 0
103 377 -1 0
117 376 -1 0
116 376 -1 0
115 376 -1 0
114 376 -1 0
113 376 -1 0
112 376 -1 0
111 376 -1 0
110 376 -1 0
109 376 -1 0
108 376 -1 0
107 376 -1 0
106 376 -1 0
105 376 -1 0
104 376 -1 0
118 375 -1 0
117 375 -1 0
116 375 -1 0
115 375 -1 0
114 375 -1 0
113 375 -1 0
112 375 -1 0
111 375 -1 0
110 375 -1 0
109 375 -1 0
108 375 -1 0
107 375 -1 0
106 375 -1 0
105 375 -1 0
118 374 -1 0
117 374 -1 0
116 374 -1 0
115 374 -1 0
114 374 -1 0
113 374 -1 0
112 374 -1 0
111 374 -1 0
110 374 -1 0
109 374 -1 0
108 374 -1 0
107 374 -1 0
106 374 -1 0
105 374 -1 0
119 373 -1 0
118 373 -1 0
117 373 -1 0
116 373 -1 0
115 373 -1 0
114 373 -1 0
113 373 -1 0
112 373 -1 0
111 373 -1 0
110 373 -1 0
109 373 -1 0
108 373 -1 0
107 373 -1 0
106 373 -1 0
119 372 -1 0
118 372 -1 0
117 372 -1 0
116 372 -1 0
115 372 -1 0
114 372 -1 0
113 372 -1 0
112 372 -1 0
111 372 -1 0
110 372 -1 0
109 372 -1 0
108 372 -1 0
121 371 -1 0
120 371 -1 0
119 371 -1 0
118 371 -1 0
117 371 -1 0
116 371 -1 0
115 371 -1 0
114 371 -1 0
113 371 -1 0
112 371 -1 0
111 371 -1 0
110 371 -1 0
109 371 -1 0
122 370 -1 0
121 370 -1 0
120 370 -1 0
119 370 -1 0
118 370 -1 0
117 370 -1 0
116 370 -1 0
115 370 -1 0
114 370 -1 0
113 370 -1 0
112 370 -1 0
111 370 -1 0
110 370 -1 0
109 370 -1 0
122 369 -1 0
121 369 -1 0
120 369 -1 0
119 369 -1 0
118 369 -1 0
117 369 -1 0
116 369 -1 0
115 369 -1 0
114 369 -1 0
113 369 -1 0
112 369 -1 0
111 369 -1 0
110 369 -1 0
109 369 -1 0
122 368 -1 0
121 368 -1 0
120 368 -1 0
119 368 -1 0
118 368 -1 0
117 368 -1 0
116 368 -1 0
115 368 -1 0
114 368 -1 0
113 368 -1 0
112 368 -1 0
111 368 -1 0
110 368 -1 0
123 367 -1 0
122 367 -1 0
121 367 -1 0
120 367 -1 0
119 367 -1 0
118 367 -1 0
117 367 -1 0
116 367 -1 0
115 367 -1 0
114 367 -1 0
113 367 -1 0
112 367 -1 0
111 367 -1 0
110 367 -1 0
123 366 -1 0
122 366 -1 0
121 366 -1 0
120 366 -1 0
119 366 -1 0
118 366 -1 0
117 366 -1 0
116 366 -1 0
115 366 -1 0
114 366 -1 0
113 366 -1 0
112 366 -1 0
111 366 -1 0
122 365 -1 0
121 365 -1 0
120 365 -1 0
119 365 -1 0
118 365 -1 0
117 365 -1 0
116 365 -1 0
115 365 -1 0
114 365 -1 0
113 365 -1 0
112 365 -1 0
111 365 -1 0
122 364 -1 0
121 364 -1 0
120 364 -1 0
119 364 -1 0
118 364 -1 0
117 364 -1 0
116 364 -1 0
115 364 -1 0
114 364 -1 0
113 364 -1 0
112 364 -1 0
122 363 -1 0
121 363 -1 0
120 363 -1 0
119 363 -1 0
118 363 -1 0
117 363 -1 0
116 363 -1 0
115 363 -1 0
114 363 -1 0
113 363 -1 0
112 363 -1 0
121 362 -1 0
120 362 -1 0
119 362 -1 0
118 362 -1 0
117 362 -1 0
116 362 -1 0
115 362 -1 0
114 362 -1 0
113 362 -1 0
118 361 -1 0
117 361 -1 0
116 361 -1 0
291 152 -1 1
294 151 -1 1
293 151 -1 1
292 151 -1 1
291 151 -1 1
290 151 -1 1
289 151 -1 1
288 151 -1 1
295 150 -1 1
294 150 -1 1
293 150 -1 1
292 150 -1 1
291 150 -1 1
290 150 -1 1
289 150 -1 1
288 150 -1 1
287 150 -1 1
295 149 -1 1
294 149 -1 1
293 149 -1 1
292 149 -1 1
291 149 -1 1
290 149 -1 1
289 149 -1 1
288 149 -1 1
287 149 -1 1
249 149 -1 1
295 148 -1 1
294 148 -1 1
293 148 -1 1
292 148 -1 1
291 148 -1 1
290 148 -1 1
289 148 -1 1
288 148 -1 1
287 148 -1 1
252 148 -1 1
251 148 -1 1
250 148 -1 1
249 148 -1 1
248 148 -1 1
247 148 -1 1
246 148 -1 1
296 147 -1 1
295 147 -1 1
294 147 -1 1
293 147 -1 1
292 147 -1 1
291 147 -1 1
290 147 -1 1
289 147 -1 1
288 147 -1 1
287 147 -1 1
286 147 -1 1
253 147 -1 1
252 147 -1 1
251 147 -1 1
250 147 -1 1
249 147 -1 1
248 147 -1 1
247 147 -1 1
246 147 -1 1
245 147 -1 1
295 146 -1 1
294 146 -1 1
293 146 -1 1
292 146 -1 1
291 146 -1 1
290 146 -1 1
289 146 -1 1
288 146 -1 1
287 146 -1 1
253 146 -1 1
252 146 -1 1
251 146 -1 1
250 146 -1 1
249 146 -1 1
248 146 -1 1
247 146 -1 1
246 146 -1 1
245 146 -1 1
295 145 -1 1
294 145 -1 1
293 145 -1 1
292 145 -1 1
291 145 -1 1
290 145 -1 1
289 145 -1 1
288 145 -1 1
287 145 -1 1
253 145 -1 1
252 145 -1 1
251 145 -1 1
250 145 -1 1
249 145 -1 1
248 145 -1 1
247 145 -1 1
246 145 -1 1
245 145 -1 1
295 144 -1 1
294 144 -1 1
293 144 -1 1
292 144 -1 1
291 144 -1 1
290 144 -1 1
289 144 -1 1
288 144 -1 1
287 144 -1 1
254 144 -1 1
253 144 -1 1
252 144 -1 1
251 144 -1 1
250 144 -1 1
249 144 -1 1
248 144 -1 1
247 144 -1 1
246 144 -1 1
245 144 -1 1
244 144 -1 1
294 143 -1 1
293 143 -1 1
292 143 -1 1
291 143 -1 1
290 143 -1 1
289 143 -1 1
288 143 -1 1
253 143 -1 1
252 143 -1 1
251 143 -1 1
250 143 -1 1
249 143 -1 1
248 143 -1 1
247 143 -1 1
246 143 -1 1
245 143 -1 1
291 142 -1 1
253 142 -1 1
252 142 -1 1
251 142 -1 1
250 142 -1 1
249 142 -1 1
248 142 -1 1
247 142 -1 1
246 142 -1 1
245 142 -1 1
253 141 -1 1
252 141 -1 1
251 141 -1 1
250 141 -1 1
249 141 -1 1
248 141 -1 1
247 141 -1 1
246 141 -1 1
245 141 -1 1
252 140 -1 1
251 140 -1 1
250 140 -1 1
249 140 -1 1
248 140 -1 1
247 140 -1 1
246 140 -1 1
249 139 -1 1
330 130 -1 1
333 129 -1 1
332 129 -1 1
331 129 -1 1
330 129 -1 1
329 129 -1 1
328 129 -1 1
327 129 -1 1
334 128 -1 1
333 128 -1 1
332 128 -1 1
331 128 -1 1
330 128 -1 1
329 128 -1 1
328 128 -1 1
327 128 -1 1
326 128 -1 1
334 127 -1 1
333 127 -1 1
332 127 -1 1
331 127 -1 1
330 127 -1 1
329 127 -1 1
328 127 -1 1
327 127 -1 1
326 127 -1 1
334 126 -1 1
333 126 -1 1
332 126 -1 1
331 126 -1 1
330 126 -1 1
329 126 -1 1
328 126 -1 1
327 126 -1 1
326 126 -1 1
335 125 -1 1
334 125 -1 1
333 125 -1 1
332 125 -1 1
331 125 -1 1
330 125 -1 1
329 125 -1 1
328 125 -1 1
327 125 -1 1
326 125 -1 1
325 125 -1 1
334 124 -1 1
333 124 -1 1
332 124 -1 1
331 124 -1 1
330 124 -1 1
329 124 -1 1
328 124 -1 1
327 124 -1 1
326 124 -1 1
334 123 -1 1
333 123 -1 1
332 123 -1 1
331 123 -1 1
330 123 -1 1
329 123 -1 1
328 123 -1 1
327 123 -1 1
326 123 -1 1
334 122 -1 1
333 122 -1 1
332 122 -1 1
331 122 -1 1
330 122 -1 1
329 122 -1 1
328 122 -1 1
327 122 -1 1
326 122 -1 1
333 121 -1 1
332 121 -1 1
331 121 -1 1
330 121 -1 1
329 121 -1 1
328 121 -1 1
327 121 -1 1
289 121 -1 1
330 120 -1 1
292 120 -1 1
291 120 -1 1
290 120 -1 1
289 120 -1 1
288 120 -1 1
287 120 -1 1
286 120 -1 1
293 119 -1 1
292 119 -1 1
291 119 -1 1
290 119 -1 1
289 119 -1 1
288 119 -1 1
287 119 -1 1
286 119 -1 1
285 119 -1 1
293 118 -1 1
292 118 -1 1
291 118 -1 1
290 118 -1 1
289 118 -1 1
288 118 -1 1
287 118 -1 1
286 118 -1 1
285 118 -1 1
293 117 -1 1
292 117 -1 1
291 117 -1 1
290 117 -1 1
289 117 -1 1
288 117 -1 1
287 117 -1 1
286 117 -1 1
285 117 -1 1
294 116 -1 1
293 116 -1 1
292 116 -1 1
291 116 -1 1
290 116 -1 1
289 116 -1 1
288 116 -1 1
287 116 -1 1
286 116 -1 1
285 116 -1 1
284 116 -1 1
293 115 -1 1
292 115 -1 1
291 115 -1 1
290 115 -1 1
289 115 -1 1
288 115 -1 1
287 115 -1 1
286 115 -1 1
285 115 -1 1
293 114 -1 1
292 114 -1 1
291 114 -1 1
290 114 -1 1
289 114 -1 1
288 114 -1 1
287 114 -1 1
286 114 -1 1
285 114 -1 1
293 113 -1 1
292 113 -1 1
291 113 -1 1
290 113 -1 1
289 113 -1 1
288 113 -1 1
287 113 -1 1
286 113 -1 1
285 113 -1 1
292 112 -1 1
291 112 -1 1
290 112 -1 1
289 112 -1 1
288 112 -1 1
287 112 -1 1
286 112 -1 1
289 111 -1 1
