1058 400 400
243 275 -1 0
242 275 -1 0
241 275 -1 0
240 275 -1 0
239 275 -1 0
268 274 -1 0
267 274 -1 0
266 274 -1 0
265 274 -1 0
264 274 -1 0
263 274 -1 0
262 274 -1 0
261 274 -1 0
260 274 -1 0
259 274 -1 0
258 274 -1 0
257 274 -1 0
256 274 -1 0
255 274 -1 0
254 274 -1 0
253 274 -1 0
252 274 -1 0
251 274 -1 0
250 274 -1 0
249 274 -1 0
248 274 -1 0
247 274 -1 0
246 274 -1 0
245 274 -1 0
244 274 -1 0
243 274 -1 0
271 273 -1 0
270 273 -1 0
269 273 -1 0
268 273 -1 0
267 273 -1 0
266 273 -1 0
265 273 -1 0
264 273 -1 0
263 273 -1 0
262 273 -1 0
261 273 -1 0
260 273 -1 0
259 273 -1 0
258 273 -1 0
257 273 -1 0
256 273 -1 0
255 273 -1 0
254 273 -1 0
253 273 -1 0
252 273 -1 0
251 273 -1 0
250 273 -1 0
249 273 -1 0
248 273 -1 0
247 273 -1 0
246 273 -1 0
272 272 -1 0
271 272 -1 0
270 272 -1 0
269 272 -1 0
268 272 -1 0
267 272 -1 0
266 272 -1 0
265 272 -1 0
264 272 -1 0
263 272 -1 0
262 272 -1 0
261 272 -1 0
260 272 -1 0
259 272 -1 0
258 272 -1 0
257 272 -1 0
256 272 -1 0
255 272 -1 0
254 272 -1 0
253 272 -1 0
252 272 -1 0
251 272 -1 0
250 272 -1 0
249 272 -1 0
276 271 -1 0
275 271 -1 0
274 271 -1 0
273 271 -1 0
272 271 -1 0
271 271 -1 0
270 271 -1 0
269 271 -1 0
268 271 -1 0
267 271 -1 0
266 271 -1 0
265 271 -1 0
264 271 -1 0
263 271 -1 0
262 271 -1 0
261 271 -1 0
260 271 -1 0
259 271 -1 0
258 271 -1 0
257 271 -1 0
256 271 -1 0
255 271 -1 0
254 271 -1 0
253 271 -1 0
252 271 -1 0
251 271 -1 0
250 271 -1 0
281 270 -1 0
280 270 -1 0
279 270 -1 0
278 270 -1 0
277 270 -1 0
276 270 -1 0
275 270 -1 0
274 270 -1 0
273 270 -1 0
272 270 -1 0
271 270 -1 0
270 270 -1 0
269 270 -1 0
268 270 -1 0
267 270 -1 0
266 270 -1 0
265 270 -1 0
264 270 -1 0
263 270 -1 0
262 270 -1 0
261 270 -1 0
260 270 -1 0
259 270 -1 0
258 270 -1 0
257 270 -1 0
256 270 -1 0
255 270 -1 0
254 270 -1 0
253 270 -1 0
252 270 -1 0
284 269 -1 0
283 269 -1 0
282 269 -1 0
281 269 -1 0
280 269 -1 0
279 269 -1 0
278 269 -1 0
277 269 -1 0
276 269 -1 0
275 269 -1 0
274 269 -1 0
273 269 -1 0
272 269 -1 0
271 269 -1 0
270 269 -1 0
269 269 -1 0
268 269 -1 0
267 269 -1 0
266 269 -1 0
265 269 -1 0
264 269 -1 0
263 269 -1 0
262 269 -1 0
261 269 -1 0
260 269 -1 0
259 269 -1 0
258 269 -1 0
257 269 -1 0
256 269 -1 0
255 269 -1 0
254 269 -1 0
288 268 -1 0
287 268 -1 0
286 268 -1 0
285 268 -1 0
284 268 -1 0
283 268 -1 0
282 268 -1 0
281 268 -1 0
280 268 -1 0
279 268 -1 0
278 268 -1 0
277 268 -1 0
276 268 -1 0
275 268 -1 0
274 268 -1 0
273 268 -1 0
272 268 -1 0
271 268 -1 0
270 268 -1 0
269 268 -1 0
268 268 -1 0
267 268 -1 0
266 268 -1 0
265 268 -1 0
264 268 -1 0
263 268 -1 0
262 268 -1 0
261 268 -1 0
260 268 -1 0
259 268 -1 0
258 268 -1 0
257 268 -1 0
256 268 -1 0
255 268 -1 0
291 267 -1 0
290 267 -1 0
289 267 -1 0
288 267 -1 0
287 267 -1 0
286 267 -1 0
285 267 -1 0
284 267 -1 0
283 267 -1 0
282 267 -1 0
281 267 -1 0
280 267 -1 0
279 267 -1 0
278 267 -1 0
277 267 -1 0
276 267 -1 0
275 267 -1 0
274 267 -1 0
273 267 -1 0
272 267 -1 0
271 267 -1 0
270 267 -1 0
269 267 -1 0
268 267 -1 0
267 267 -1 0
266 267 -1 0
265 267 -1 0
264 267 -1 0
263 267 -1 0
262 267 -1 0
261 267 -1 0
260 267 -1 0
259 267 -1 0
258 267 -1 0
292 266 -1 0
291 266 -1 0
290 266 -1 0
289 266 -1 0
288 266 -1 0
287 266 -1 0
286 266 -1 0
285 266 -1 0
284 266 -1 0
283 266 -1 0
282 266 -1 0
281 266 -1 0
280 266 -1 0
279 266 -1 0
278 266 -1 0
277 266 -1 0
276 266 -1 0
275 266 -1 0
274 266 -1 0
273 266 -1 0
272 266 -1 0
271 266 -1 0
270 266 -1 0
269 266 -1 0
268 266 -1 0
267 266 -1 0
266 266 -1 0
265 266 -1 0
264 266 -1 0
263 266 -1 0
262 266 -1 0
261 266 -1 0
260 266 -1 0
292 265 -1 0
291 265 -1 0
290 265 -1 0
289 265 -1 0
288 265 -1 0
287 265 -1 0
286 265 -1 0
285 265 -1 0
284 265 -1 0
283 265 -1 0
282 265 -1 0
281 265 -1 0
280 265 -1 0
279 265 -1 0
278 265 -1 0
277 265 -1 0
276 265 -1 0
275 265 -1 0
274 265 -1 0
273 265 -1 0
272 265 -1 0
271 265 -1 0
270 265 -1 0
269 265 -1 0
268 265 -1 0
267 265 -1 0
266 265 -1 0
265 265 -1 0
264 265 -1 0
263 265 -1 0
262 265 -1 0
292 264 -1 0
291 264 -1 0
290 264 -1 0
289 264 -1 0
288 264 -1 0
287 264 -1 0
286 264 -1 0
285 264 -1 0
284 264 -1 0
283 264 -1 0
282 264 -1 0
281 264 -1 0
280 264 -1 0
279 264 -1 0
278 264 -1 0
277 264 -1 0
276 264 -1 0
275 264 -1 0
274 264 -1 0
273 264 -1 0
272 264 -1 0
271 264 -1 0
270 264 -1 0
269 264 -1 0
268 264 -1 0
267 264 -1 0
266 264 -1 0
265 264 -1 0
264 264 -1 0
293 263 -1 0
292 263 -1 0
291 263 -1 0
290 263 -1 0
289 263 -1 0
288 263 -1 0
287 263 -1 0
286 263 -1 0
285 263 -1 0
284 263 -1 0
283 263 -1 0
282 263 -1 0
281 263 -1 0
280 263 -1 0
279 263 -1 0
278 263 -1 0
277 263 -1 0
276 263 -1 0
275 263 -1 0
274 263 -1 0
273 263 -1 0
272 263 -1 0
271 263 -1 0
270 263 -1 0
269 263 -1 0
268 263 -1 0
267 263 -1 0
266 263 -1 0
265 263 -1 0
292 262 -1 0
291 262 -1 0
290 262 -1 0
289 262 -1 0
288 262 -1 0
287 262 -1 0
286 262 -1 0
285 262 -1 0
284 262 -1 0
283 262 -1 0
282 262 -1 0
281 262 -1 0
280 262 -1 0
279 262 -1 0
278 262 -1 0
277 262 -1 0
276 262 -1 0
275 262 -1 0
274 262 -1 0
273 262 -1 0
272 262 -1 0
271 262 -1 0
270 262 -1 0
269 262 -1 0
268 262 -1 0
292 261 -1 0
291 261 -1 0
290 261 -1 0
289 261 -1 0
288 261 -1 0
287 261 -1 0
286 261 -1 0
285 261 -1 0
284 261 -1 0
283 261 -1 0
282 261 -1 0
281 261 -1 0
280 261 -1 0
279 261 -1 0
278 261 -1 0
277 261 -1 0
276 261 -1 0
275 261 -1 0
274 261 -1 0
273 261 -1 0
272 261 -1 0
292 260 -1 0
291 260 -1 0
290 260 -1 0
289 260 -1 0
288 260 -1 0
287 260 -1 0
286 260 -1 0
285 260 -1 0
284 260 -1 0
283 260 -1 0
282 260 -1 0
281 260 -1 0
280 260 -1 0
279 260 -1 0
278 260 -1 0
277 260 -1 0
276 260 -1 0
291 259 -1 0
290 259 -1 0
289 259 -1 0
288 259 -1 0
287 259 -1 0
286 259 -1 0
285 259 -1 0
284 259 -1 0
283 259 -1 0
282 259 -1 0
281 259 -1 0
288 258 -1 0
287 258 -1 0
286 258 -1 0
285 258 -1 0
284 258 -1 0
84 255 -1 1
87 254 -1 1
86 254 -1 1
85 254 -1 1
84 254 -1 1
83 254 -1 1
82 254 -1 1
81 254 -1 1
88 253 -1 1
87 253 -1 1
86 253 -1 1
85 253 -1 1
84 253 -1 1
83 253 -1 1
82 253 -1 1
81 253 -1 1
80 253 -1 1
88 252 -1 1
87 252 -1 1
86 252 -1 1
85 252 -1 1
84 252 -1 1
83 252 -1 1
82 252 -1 1
81 252 -1 1
80 252 -1 1
88 251 -1 1
87 251 -1 1
86 251 -1 1
85 251 -1 1
84 251 -1 1
83 251 -1 1
82 251 -1 1
81 251 -1 1
80 251 -1 1
89 250 -1 1
88 250 -1 1
87 250 -1 1
86 250 -1 1
85 250 -1 1
84 250 -1 1
83 250 -1 1
82 250 -1 1
81 250 -1 1
80 250 -1 1
79 250 -1 1
89 249 -1 1
88 249 -1 1
87 249 -1 1
86 249 -1 1
85 249 -1 1
84 249 -1 1
83 249 -1 1
82 249 -1 1
81 249 -1 1
80 249 -1 1
79 249 -1 1
88 248 -1 1
87 248 -1 1
86 248 -1 1
85 248 -1 1
84 248 -1 1
83 248 -1 1
82 248 -1 1
81 248 -1 1
80 248 -1 1
88 247 -1 1
87 247 -1 1
86 247 -1 1
85 247 -1 1
84 247 -1 1
83 247 -1 1
82 247 -1 1
81 247 -1 1
80 247 -1 1
88 246 -1 1
87 246 -1 1
86 246 -1 1
85 246 -1 1
84 246 -1 1
83 246 -1 1
82 246 -1 1
81 246 -1 1
80 246 -1 1
87 245 -1 1
86 245 -1 1
85 245 -1 1
84 245 -1 1
83 245 -1 1
82 245 -1 1
81 245 -1 1
84 244 -1 1
104 220 -1 1
107 219 -1 1
106 219 -1 1
105 219 -1 1
104 219 -1 1
103 219 -1 1
102 219 -1 1
101 219 -1 1
108 218 -1 1
107 218 -1 1
106 218 -1 1
105 218 -1 1
104 218 -1 1
103 218 -1 1
102 218 -1 1
101 218 -1 1
100 218 -1 1
70 218 -1 1
108 217 -1 1
107 217 -1 1
106 217 -1 1
105 217 -1 1
104 217 -1 1
103 217 -1 1
102 217 -1 1
101 217 -1 1
100 217 -1 1
73 217 -1 1
72 217 -1 1
71 217 -1 1
70 217 -1 1
69 217 -1 1
68 217 -1 1
67 217 -1 1
108 216 -1 1
107 216 -1 1
106 216 -1 1
105 216 -1 1
104 216 -1 1
103 216 -1 1
102 216 -1 1
101 216 -1 1
100 216 -1 1
74 216 -1 1
73 216 -1 1
72 216 -1 1
71 216 -1 1
70 216 -1 1
69 216 -1 1
68 216 -1 1
67 216 -1 1
66 216 -1 1
109 215 -1 1
108 215 -1 1
107 215 -1 1
106 215 -1 1
105 215 -1 1
104 215 -1 1
103 215 -1 1
102 215 -1 1
101 215 -1 1
100 215 -1 1
99 215 -1 1
74 215 -1 1
73 215 -1 1
72 215 -1 1
71 215 -1 1
70 215 -1 1
69 215 -1 1
68 215 -1 1
67 215 -1 1
66 215 -1 1
108 214 -1 1
107 214 -1 1
106 214 -1 1
105 214 -1 1
104 214 -1 1
103 214 -1 1
102 214 -1 1
101 214 -1 1
100 214 -1 1
74 214 -1 1
73 214 -1 1
72 214 -1 1
71 214 -1 1
70 214 -1 1
69 214 -1 1
68 214 -1 1
67 214 -1 1
66 214 -1 1
108 213 -1 1
107 213 -1 1
106 213 -1 1
105 213 -1 1
104 213 -1 1
103 213 -1 1
102 213 -1 1
101 213 -1 1
100 213 -1 1
75 213 -1 1
74 213 -1 1
73 213 -1 1
72 213 -1 1
71 213 -1 1
70 213 -1 1
69 213 -1 1
68 213 -1 1
67 213 -1 1
66 213 -1 1
65 213 -1 1
108 212 -1 1
107 212 -1 1
106 212 -1 1
105 212 -1 1
104 212 -1 1
103 212 -1 1
102 212 -1 1
101 212 -1 1
100 212 -1 1
74 212 -1 1
73 212 -1 1
72 212 -1 1
71 212 -1 1
70 212 -1 1
69 212 -1 1
68 212 -1 1
67 212 -1 1
66 212 -1 1
107 211 -1 1
106 211 -1 1
105 211 -1 1
104 211 -1 1
103 211 -1 1
102 211 -1 1
101 211 -1 1
74 211 -1 1
73 211 -1 1
72 211 -1 1
71 211 -1 1
70 211 -1 1
69 211 -1 1
68 211 -1 1
67 211 -1 1
66 211 -1 1
104 210 -1 1
74 210 -1 1
73 210 -1 1
72 210 -1 1
71 210 -1 1
70 210 -1 1
69 210 -1 1
68 210 -1 1
67 210 -1 1
66 210 -1 1
73 209 -1 1
72 209 -1 1
71 209 -1 1
70 209 -1 1
69 209 -1 1
68 209 -1 1
67 209 -1 1
70 208 -1 1
85 186 -1 1
88 185 -1 1
87 185 -1 1
86 185 -1 1
85 185 -1 1
84 185 -1 1
83 185 -1 1
82 185 -1 1
89 184 -1 1
88 184 -1 1
87 184 -1 1
86 184 -1 1
85 184 -1 1
84 184 -1 1
83 184 -1 1
82 184 -1 1
81 184 -1 1
89 183 -1 1
88 183 -1 1
87 183 -1 1
86 183 -1 1
85 183 -1 1
84 183 -1 1
83 183 -1 1
82 183 -1 1
81 183 -1 1
89 182 -1 1
88 182 -1 1
87 182 -1 1
86 182 -1 1
85 182 -1 1
84 182 -1 1
83 182 -1 1
82 182 -1 1
81 182 -1 1
90 181 -1 1
89 181 -1 1
88 181 -1 1
87 181 -1 1
86 181 -1 1
85 181 -1 1
84 181 -1 1
83 181 -1 1
82 181 -1 1
81 181 -1 1
80 181 -1 1
89 180 -1 1
88 180 -1 1
87 180 -1 1
86 180 -1 1
85 180 -1 1
84 180 -1 1
83 180 -1 1
82 180 -1 1
81 180 -1 1
89 179 -1 1
88 179 -1 1
87 179 -1 1
86 179 -1 1
85 179 -1 1
84 179 -1 1
83 179 -1 1
82 179 -1 1
81 179 -1 1
89 178 -1 1
88 178 -1 1
87 178 -1 1
86 178 -1 1
85 178 -1 1
84 178 -1 1
83 178 -1 1
82 178 -1 1
81 178 -1 1
88 177 -1 1
87 177 -1 1
86 177 -1 1
85 177 -1 1
84 177 -1 1
83 177 -1 1
82 177 -1 1
85 176 -1 1
